customerKey,customerSortKey,address,city,zipCode,customerType,leaseTerms,moveInDate,moveOutDate
337,LEASE#ey-0410,83331 Barby Hill,Athens,30605,Resident,1,9/19/2019,9/19/2020
338,LEASE#rk-2690,267 Mallory Drive,Riverside,92513,Resident,3,5/8/2017,5/8/2020
339,LEASE#wc-1561,27 Dunning Park,Oakland,94627,Resident,1,11/14/2016,11/14/2017
340,LEASE#fi-3104,1075 Forster Way,Boston,2124,Resident,1,7/8/2020,7/8/2021
341,LEASE#pb-1399,519 Buhler Drive,Santa Monica,90405,Resident,1,1/10/2012,1/10/2013
342,LEASE#mk-4814,2 Boyd Crossing,Los Angeles,90015,Resident,3,8/31/2014,8/31/2017
343,LEASE#cr-8154,24 Brickson Park Place,San Francisco,94154,Resident,2,8/13/2014,8/13/2016
344,LEASE#ng-9434,9017 Main Lane,Atlanta,30375,Resident,1,5/11/2017,5/11/2018
345,LEASE#tj-6838,89881 Debs Hill,Los Angeles,90015,Resident,1,9/8/2016,9/8/2017
346,LEASE#za-6226,0208 Union Avenue,Brea,92822,Resident,1,8/27/2010,8/27/2011
347,LEASE#mx-7820,85 Northport Road,Inglewood,90398,Resident,3,6/10/2015,6/10/2018
348,LEASE#gd-0534,151 Pearson Pass,Van Nuys,91499,Resident,3,12/12/2018,12/12/2021
349,LEASE#ph-8931,4 Fairfield Trail,Atlanta,30380,Resident,1,12/6/2017,12/6/2018
350,LEASE#rf-5461,34742 Saint Paul Drive,Santa Barbara,93111,Resident,3,8/3/2014,8/3/2017
351,LEASE#xg-6581,14 Butternut Parkway,Orange,92862,Resident,3,5/14/2017,5/14/2020
352,LEASE#zq-7555,68777 Spaight Street,Fresno,93773,Resident,1,2/16/2015,2/16/2016
353,LEASE#hq-7893,95209 Lotheville Street,Los Angeles,90060,Resident,3,2/13/2012,2/13/2015
354,LEASE#bo-9467,2870 3rd Terrace,Santa Clara,95054,Resident,3,1/8/2019,1/8/2022
355,LEASE#ku-5028,80571 Ridgeway Road,Atlanta,30351,Resident,2,2/26/2017,2/26/2019
356,LEASE#oq-1811,351 Crownhardt Lane,Worcester,1610,Resident,3,10/12/2018,10/12/2021
357,LEASE#ot-8721,2 Kensington Alley,Bakersfield,93386,Resident,2,8/15/2011,8/15/2013
358,LEASE#rf-5927,72631 Warbler Hill,Augusta,30919,Resident,3,5/25/2014,5/25/2017
359,LEASE#lq-2088,41 Moulton Avenue,San Mateo,94405,Resident,3,11/25/2011,11/25/2014
360,LEASE#xr-0561,7 Rusk Plaza,South Lake Tahoe,96154,Resident,3,4/14/2016,4/14/2019
361,LEASE#dx-6557,23 Spaight Street,Stockton,95298,Resident,2,8/24/2010,8/24/2012
362,LEASE#np-8739,0394 American Ash Terrace,Sacramento,95865,Resident,1,8/1/2016,8/1/2017
363,LEASE#gk-2678,17 Bultman Park,Oakland,94605,Resident,3,4/3/2010,4/3/2013
364,LEASE#rs-2591,0393 Fulton Pass,San Francisco,94116,Resident,3,9/21/2013,9/21/2016
365,LEASE#vu-0076,5961 Raven Avenue,Sunnyvale,94089,Resident,1,2/27/2021,2/27/2022
366,LEASE#tl-3282,0756 Cottonwood Hill,Northridge,91328,Resident,1,1/28/2018,1/28/2019
367,LEASE#hx-3184,943 Texas Parkway,Oakland,94616,Resident,3,6/1/2017,6/1/2020
368,LEASE#ny-1400,149 Clemons Drive,San Francisco,94110,Resident,1,12/27/2013,12/27/2014
369,LEASE#ta-6942,1 Shopko Hill,Atlanta,30358,Resident,2,9/21/2014,9/21/2016
370,LEASE#gb-2418,48 Valley Edge Parkway,Lawrenceville,30245,Resident,3,7/14/2014,7/14/2017
371,LEASE#yt-3770,4 Schiller Street,San Diego,92137,Resident,3,10/23/2011,10/23/2014
372,LEASE#ul-5919,54610 Sunbrook Court,Sacramento,95838,Resident,1,5/13/2018,5/13/2019
373,LEASE#ii-9756,9006 Farragut Lane,Santa Barbara,93111,Resident,1,8/20/2020,8/20/2021
374,LEASE#yy-4249,50 Bunting Crossing,San Rafael,94913,Resident,3,12/4/2013,12/4/2016
375,LEASE#ot-3849,4668 Mifflin Hill,San Francisco,94110,Resident,2,6/28/2019,6/28/2021
376,LEASE#um-5236,3 Sloan Court,Sacramento,94230,Resident,1,11/19/2012,11/19/2013
377,LEASE#bg-8638,17218 Kennedy Plaza,Los Angeles,90189,Resident,3,3/31/2014,3/31/2017
378,LEASE#mg-6257,75866 Maryland Trail,Stockton,95205,Resident,3,12/24/2017,12/24/2020
379,LEASE#ab-6950,29 Prentice Lane,Inglewood,90398,Resident,2,10/3/2014,10/3/2016
380,LEASE#ci-0035,30 Washington Crossing,Springfield,1129,Resident,1,9/25/2010,9/25/2011
381,LEASE#ei-0895,9494 Quincy Place,San Diego,92105,Resident,1,4/7/2020,4/7/2021
382,LEASE#rz-7894,67 Rigney Park,San Diego,92110,Resident,3,10/28/2020,10/28/2023
383,LEASE#pf-4676,10739 Fremont Terrace,San Francisco,94154,Resident,3,3/24/2019,3/24/2022
384,LEASE#to-2952,542 Graedel Alley,Santa Barbara,93150,Resident,3,1/2/2017,1/2/2020
385,LEASE#mh-1216,4 Fulton Street,Stockton,95219,Resident,2,7/25/2015,7/25/2017
386,LEASE#yj-9345,179 Waubesa Park,Los Angeles,90020,Resident,1,5/19/2010,5/19/2011
387,LEASE#rj-4010,1547 Manley Point,Boston,2114,Resident,3,5/9/2015,5/9/2018
388,LEASE#ab-5556,88148 Jenna Street,Duluth,30195,Resident,1,1/11/2017,1/11/2018
389,LEASE#sn-7938,69 Mifflin Center,San Diego,92110,Resident,3,11/15/2015,11/15/2018
390,LEASE#jw-6487,660 North Alley,Sacramento,95813,Resident,3,9/28/2019,9/28/2022
391,LEASE#pz-8052,66 Carberry Lane,Los Angeles,90076,Resident,3,11/19/2013,11/19/2016
392,LEASE#tu-5053,73 Kipling Parkway,San Francisco,94105,Resident,2,3/4/2013,3/4/2015
393,LEASE#na-7714,489 Monica Street,Duluth,30195,Resident,1,1/1/2017,1/1/2018
394,LEASE#ft-2984,521 Oak Valley Court,Stockton,95219,Resident,2,3/16/2015,3/16/2017
395,LEASE#ki-4506,5 Di Loreto Pass,Irvine,92612,Resident,3,7/2/2016,7/2/2019
396,LEASE#zt-4656,013 Katie Way,Lawrenceville,30245,Resident,3,6/19/2020,6/19/2023
397,LEASE#no-8795,04161 Prairieview Trail,Stockton,95205,Resident,2,4/2/2021,4/2/2023
398,LEASE#fk-2622,74586 Dixon Terrace,Los Angeles,90050,Resident,2,12/10/2012,12/10/2014
399,LEASE#eh-8620,7483 Kenwood Alley,Springfield,1114,Resident,3,11/15/2017,11/15/2020
400,LEASE#di-2658,06490 Sheridan Trail,Stockton,95298,Resident,3,9/7/2020,9/7/2023
401,LEASE#ev-8512,5476 Bluejay Alley,San Diego,92115,Resident,2,8/27/2015,8/27/2017
402,LEASE#ux-7027,53 Grover Pass,New Bedford,2745,Resident,2,11/7/2016,11/7/2018
403,LEASE#hk-1670,5324 Oneill Circle,San Francisco,94159,Resident,1,2/25/2014,2/25/2015
404,LEASE#qu-1403,4997 Bartillon Street,Van Nuys,91406,Resident,2,3/27/2019,3/27/2021
405,LEASE#qq-4158,5 Coolidge Court,Corona,92878,Resident,2,9/29/2012,9/29/2014
406,LEASE#up-2713,3 Village Green Lane,Sacramento,94237,Resident,2,12/17/2015,12/17/2017
407,LEASE#qf-1466,09 Fulton Point,Simi Valley,93094,Resident,2,8/29/2011,8/29/2013
408,LEASE#ik-0563,131 Farragut Way,San Francisco,94137,Resident,2,6/4/2021,6/4/2023
409,LEASE#hv-4954,901 Esker Plaza,San Diego,92186,Resident,1,5/14/2013,5/14/2014
410,LEASE#xu-8868,57129 Towne Way,Fresno,93726,Resident,2,1/16/2015,1/16/2017
411,LEASE#yy-9822,83750 Westridge Parkway,San Francisco,94164,Resident,2,9/12/2019,9/12/2021
412,LEASE#zu-9053,663 Oak Plaza,Decatur,30033,Resident,2,1/20/2010,1/20/2012
413,LEASE#xh-6397,7 Arrowood Drive,San Diego,92196,Resident,1,5/29/2016,5/29/2017
414,LEASE#uy-3700,6335 Lyons Junction,Springfield,1152,Resident,3,4/22/2011,4/22/2014
415,LEASE#gb-2018,7 Lyons Terrace,Duluth,30195,Resident,2,8/22/2010,8/22/2012
416,LEASE#os-9902,940 Loeprich Court,Inglewood,90310,Resident,2,4/18/2015,4/18/2017
417,LEASE#kr-0027,183 Northport Circle,Fullerton,92835,Resident,3,2/1/2020,2/1/2023
418,LEASE#ej-9061,307 Springs Avenue,Mountain View,94042,Resident,2,9/17/2010,9/17/2012
419,LEASE#ye-5161,0 Eggendart Alley,Lawrenceville,30245,Resident,2,11/23/2016,11/23/2018
420,LEASE#we-3947,4673 Lillian Way,Macon,31296,Resident,3,6/9/2014,6/9/2017
421,LEASE#dy-0762,746 Hoffman Lane,Marietta,30061,Resident,2,4/30/2016,4/30/2018
422,LEASE#ov-4111,39024 Erie Court,Norcross,30092,Resident,2,3/7/2013,3/7/2015
423,LEASE#xl-4336,1 Coolidge Avenue,Simi Valley,93094,Resident,3,3/18/2019,3/18/2022
424,LEASE#dz-2268,2 Packers Crossing,Worcester,1654,Resident,3,7/11/2017,7/11/2020
425,LEASE#lt-6628,52538 Nobel Alley,San Jose,95194,Resident,1,7/30/2020,7/30/2021
426,LEASE#uq-8218,263 Lotheville Way,San Diego,92145,Resident,3,4/11/2011,4/11/2014
427,LEASE#jh-3376,07133 Dunning Hill,Sacramento,94207,Resident,3,2/16/2020,2/16/2023
428,LEASE#qp-7847,2 Merchant Point,Atlanta,31119,Resident,2,4/15/2010,4/15/2012
429,LEASE#nf-7241,6 Melby Plaza,Corona,92878,Resident,1,8/16/2018,8/16/2019
430,LEASE#mh-5438,15918 Marquette Lane,Atlanta,30316,Resident,2,5/7/2020,5/7/2022
431,LEASE#wo-8796,4197 Steensland Point,Boston,2298,Resident,1,6/19/2021,6/19/2022
432,LEASE#ta-5037,9666 Lerdahl Crossing,Atlanta,30311,Resident,1,5/27/2011,5/27/2012
433,LEASE#sg-8122,081 Mcguire Street,Orange,92668,Resident,2,6/24/2010,6/24/2012
434,LEASE#ac-8372,74 Derek Way,Macon,31217,Resident,2,12/27/2018,12/27/2020
435,LEASE#ox-2999,8 Sommers Junction,Atlanta,30392,Resident,3,3/17/2010,3/17/2013
436,LEASE#cg-0841,71 Bowman Terrace,Newton,2162,Resident,1,7/27/2015,7/27/2016
437,LEASE#oc-0013,5911 Jana Avenue,Columbus,31998,Resident,2,1/19/2017,1/19/2019
438,LEASE#jr-8871,80523 Veith Point,San Diego,92176,Resident,2,3/25/2013,3/25/2015
439,LEASE#pn-6164,6722 Prairie Rose Crossing,San Jose,95128,Resident,1,9/21/2011,9/21/2012
440,LEASE#ar-1385,1752 Eliot Plaza,Pasadena,91109,Resident,1,9/23/2018,9/23/2019
441,LEASE#qk-6048,64171 Shasta Crossing,Santa Barbara,93111,Resident,2,3/22/2013,3/22/2015
442,LEASE#jm-4755,938 Emmet Road,Santa Ana,92725,Resident,1,6/30/2015,6/30/2016
443,LEASE#ry-7434,6994 Northfield Street,New Bedford,2745,Resident,3,5/13/2014,5/13/2017
444,LEASE#uy-0197,3 Packers Hill,Los Angeles,90189,Resident,2,8/18/2013,8/18/2015
445,LEASE#ks-3268,27 Stephen Street,Sacramento,95818,Resident,1,4/26/2017,4/26/2018
446,LEASE#nq-5931,34 Golden Leaf Crossing,North Hollywood,91606,Resident,3,3/30/2021,3/30/2024
447,LEASE#tg-5529,8 Clove Lane,Pasadena,91109,Resident,1,6/13/2010,6/13/2011
448,LEASE#kb-1963,55 West Crossing,Boston,2109,Resident,2,9/4/2018,9/4/2020
449,LEASE#ri-7698,66 Bonner Pass,Sacramento,94280,Resident,1,7/29/2018,7/29/2019
450,LEASE#dk-2011,2969 Truax Alley,North Hollywood,91616,Resident,3,5/16/2019,5/16/2022
451,LEASE#ot-7484,3 Homewood Drive,Waltham,2453,Resident,2,12/3/2019,12/3/2021
452,LEASE#ez-6070,08 Becker Plaza,Atlanta,30380,Resident,2,1/27/2018,1/27/2020
453,LEASE#dr-5471,31 Roth Court,Macon,31296,Resident,1,12/5/2015,12/5/2016
454,LEASE#vm-0016,05897 Butternut Court,Stockton,95210,Resident,2,12/24/2013,12/24/2015
455,LEASE#jf-0663,77557 Westport Park,Long Beach,90840,Resident,1,3/22/2017,3/22/2018
456,LEASE#xw-6857,5681 Menomonie Avenue,Lynn,1905,Resident,1,6/15/2016,6/15/2017
457,LEASE#lz-4194,28 Westerfield Way,San Diego,92165,Resident,2,8/1/2016,8/1/2018
458,LEASE#cu-3414,5427 Cardinal Place,Pasadena,91109,Resident,1,4/22/2010,4/22/2011
459,LEASE#pd-4012,6231 Brentwood Hill,Torrance,90505,Resident,3,10/10/2013,10/10/2016
460,LEASE#qf-5694,59863 Kingsford Point,Sacramento,95894,Resident,1,3/19/2012,3/19/2013
461,LEASE#gr-9076,18061 Hudson Lane,San Diego,92176,Resident,2,3/31/2018,3/31/2020
462,LEASE#eg-5815,33 Hermina Lane,Irvine,92710,Resident,2,10/1/2010,10/1/2012
463,LEASE#bi-3153,79820 Chinook Road,Long Beach,90847,Resident,1,6/14/2011,6/14/2012
464,LEASE#hf-6810,9058 Milwaukee Drive,Los Angeles,90035,Resident,1,3/17/2021,3/17/2022
465,LEASE#ta-3310,4 Eagle Crest Road,Fresno,93726,Resident,1,4/5/2010,4/5/2011
466,LEASE#bj-5594,3873 Talisman Drive,Los Angeles,90065,Resident,2,3/23/2015,3/23/2017
467,LEASE#fo-6680,882 Ohio Center,Sacramento,94207,Resident,3,7/22/2014,7/22/2017
468,LEASE#bu-3063,2450 South Center,Glendale,91210,Resident,2,6/3/2011,6/3/2013
469,LEASE#nh-9774,6 Schurz Pass,Fresno,93778,Resident,2,12/29/2013,12/29/2015
470,LEASE#nv-8122,3 Hoepker Crossing,Los Angeles,90030,Resident,2,11/25/2014,11/25/2016
471,LEASE#mh-8023,65391 Forest Run Lane,Fresno,93704,Resident,2,8/5/2014,8/5/2016
472,LEASE#cn-8885,4451 Mockingbird Junction,Atlanta,30323,Resident,2,9/8/2020,9/8/2022
473,LEASE#ps-6573,989 Redwing Center,Worcester,1605,Resident,1,4/20/2019,4/20/2020
474,LEASE#yh-5495,2 Redwing Junction,Garden Grove,92844,Resident,2,12/10/2011,12/10/2013
475,LEASE#aj-4112,15726 Harper Park,Los Angeles,90071,Resident,2,5/29/2021,5/29/2023
476,LEASE#ij-5713,25135 American Ash Street,Savannah,31422,Resident,3,3/9/2012,3/9/2015
477,LEASE#qs-7940,3424 Coleman Street,Irvine,92710,Resident,2,9/5/2012,9/5/2014
478,LEASE#pd-8354,6 Prentice Place,San Jose,95150,Resident,1,11/23/2011,11/23/2012
479,LEASE#le-9830,27940 Arrowood Alley,Anaheim,92812,Resident,3,2/22/2016,2/22/2019
480,LEASE#zi-8712,30147 Eagan Lane,Petaluma,94975,Resident,1,5/22/2015,5/22/2016
481,LEASE#cm-6984,7123 8th Terrace,Savannah,31422,Resident,1,7/2/2014,7/2/2015
482,LEASE#ff-4026,3485 Hooker Hill,Van Nuys,91411,Resident,3,1/11/2012,1/11/2015
483,LEASE#ii-5427,92779 Knutson Park,Long Beach,90805,Resident,1,1/29/2020,1/29/2021
484,LEASE#is-5548,4723 Pepper Wood Crossing,Torrance,90505,Resident,1,4/5/2018,4/5/2019
485,LEASE#fr-0144,1082 Melvin Park,Atlanta,30356,Resident,1,9/12/2020,9/12/2021
486,LEASE#uk-9469,870 Warrior Alley,Atlanta,30306,Resident,3,12/19/2010,12/19/2013
487,LEASE#ho-3571,3 Emmet Place,Bakersfield,93311,Resident,3,11/12/2012,11/12/2015
488,LEASE#ex-8275,5 Lunder Road,Atlanta,30386,Resident,2,8/18/2010,8/18/2012
489,LEASE#yt-2415,7 Kensington Hill,Boston,2124,Resident,2,1/8/2013,1/8/2015
490,LEASE#hh-5049,327 Armistice Lane,Van Nuys,91411,Resident,1,5/7/2015,5/7/2016
491,LEASE#hj-5077,487 Mallory Avenue,Atlanta,30316,Resident,3,6/22/2012,6/22/2015
492,LEASE#fc-3365,906 Colorado Way,Sacramento,95828,Resident,3,6/2/2021,6/2/2024
493,LEASE#pa-2903,41617 Springview Terrace,Athens,30610,Resident,3,1/1/2013,1/1/2016
494,LEASE#wf-8747,4 Dwight Road,Macon,31296,Resident,1,5/27/2014,5/27/2015
495,LEASE#hl-7319,91 Longview Plaza,Riverside,92519,Resident,2,7/25/2020,7/25/2022
496,LEASE#no-2476,26728 Montana Junction,Orange,92867,Resident,2,7/3/2018,7/3/2020
497,LEASE#ie-7027,99442 Farragut Point,Los Angeles,90101,Resident,1,7/29/2020,7/29/2021
498,LEASE#zb-1491,4 Stang Way,Oakland,94627,Resident,3,2/12/2018,2/12/2021
499,LEASE#al-5379,4122 Alpine Avenue,Los Angeles,90020,Resident,2,12/31/2017,12/31/2019
500,LEASE#ms-9984,66 Mitchell Drive,Waltham,2453,Resident,1,12/27/2019,12/27/2020
501,LEASE#ht-7128,31 Canary Plaza,Irvine,92710,Resident,3,7/14/2018,7/14/2021
502,LEASE#gg-1491,68 Cardinal Point,San Diego,92176,Resident,3,2/6/2011,2/6/2014
503,LEASE#il-5405,9 Mockingbird Street,Sunnyvale,94089,Resident,2,12/5/2017,12/5/2019
504,LEASE#es-5998,52 Trailsway Center,San Jose,95128,Resident,1,8/13/2011,8/13/2012
505,LEASE#me-6290,8 Susan Circle,Boston,2283,Resident,2,12/31/2018,12/31/2020
506,LEASE#cc-9288,059 Rusk Crossing,Hayward,94544,Resident,3,3/30/2016,3/30/2019
507,LEASE#sr-4153,54394 Grayhawk Center,Decatur,30033,Resident,1,11/5/2013,11/5/2014
508,LEASE#pq-0441,2 Nova Way,Macon,31296,Resident,2,4/19/2017,4/19/2019
509,LEASE#ej-1796,97061 Sundown Junction,San Diego,92132,Resident,3,5/14/2017,5/14/2020
510,LEASE#oi-2503,2 Derek Drive,Sacramento,95813,Resident,3,2/7/2015,2/7/2018
511,LEASE#iv-1665,848 Atwood Road,Boston,2104,Resident,2,1/23/2018,1/23/2020
512,LEASE#po-6651,0120 Scoville Trail,Sacramento,94297,Resident,1,3/17/2018,3/17/2019
513,LEASE#sd-8716,40 Erie Road,San Mateo,94405,Resident,1,4/16/2018,4/16/2019
514,LEASE#us-8279,26 Charing Cross Center,Los Angeles,90055,Resident,1,9/1/2011,9/1/2012
515,LEASE#dd-7263,8512 Brentwood Crossing,San Diego,92153,Resident,3,12/3/2018,12/3/2021
516,LEASE#kj-2776,190 Dixon Junction,Los Angeles,90060,Resident,2,12/9/2016,12/9/2018
517,LEASE#gg-0572,5054 Lakewood Parkway,Los Angeles,90025,Resident,1,6/25/2015,6/25/2016
518,LEASE#gq-4024,74 Melrose Parkway,Boston,2124,Resident,3,7/15/2010,7/15/2013
519,LEASE#zu-2751,10 Kingsford Hill,Fresno,93794,Resident,1,11/20/2011,11/20/2012
520,LEASE#ks-1359,738 Center Parkway,Sacramento,95852,Resident,1,7/19/2017,7/19/2018
521,LEASE#yq-6362,1932 Helena Road,Santa Clara,95054,Resident,1,12/10/2015,12/10/2016
522,LEASE#on-7512,77 Maple Wood Point,Atlanta,30340,Resident,3,1/27/2013,1/27/2016
523,LEASE#ht-6268,664 Dennis Way,Redwood City,94064,Resident,1,2/4/2011,2/4/2012
524,LEASE#tm-9141,6 Tennyson Court,Atlanta,30386,Resident,3,11/8/2019,11/8/2022
525,LEASE#sq-3234,919 Redwing Junction,Berkeley,94712,Resident,2,11/25/2020,11/25/2022
526,LEASE#lc-5133,7777 Utah Trail,Whittier,90605,Resident,1,6/27/2014,6/27/2015
527,LEASE#ae-7213,16 Lake View Junction,Macon,31296,Resident,2,6/18/2011,6/18/2013
528,LEASE#jg-0009,3650 Banding Lane,Bakersfield,93386,Resident,3,2/8/2010,2/8/2013
529,LEASE#es-0014,39 Stuart Plaza,San Francisco,94126,Resident,2,12/22/2020,12/22/2022
530,LEASE#wf-9813,5546 Maryland Park,Sacramento,94245,Resident,1,4/15/2014,4/15/2015
531,LEASE#kz-2586,3872 Vernon Pass,San Francisco,94169,Resident,2,4/8/2015,4/8/2017
532,LEASE#ch-3363,8 Anniversary Trail,Athens,30605,Resident,3,10/26/2019,10/26/2022
533,LEASE#xv-9614,101 Boyd Crossing,Santa Cruz,95064,Resident,3,11/9/2015,11/9/2018
534,LEASE#qc-1262,1 Forster Point,Modesto,95354,Resident,3,7/9/2011,7/9/2014
535,LEASE#sp-3329,72 Ronald Regan Circle,San Francisco,94105,Resident,2,8/2/2010,8/2/2012
536,LEASE#bw-5796,42466 Hermina Avenue,Atlanta,30375,Resident,3,1/31/2012,1/31/2015
537,LEASE#cx-1511,433 Eagle Crest Park,Waltham,2453,Resident,3,4/16/2021,4/16/2024
538,LEASE#cc-0348,77 Transport Court,Moreno Valley,92555,Resident,1,3/30/2013,3/30/2014
539,LEASE#wg-5046,64087 Debs Point,Atlanta,30375,Resident,3,11/4/2014,11/4/2017
540,LEASE#xe-8855,38253 Golf View Crossing,Decatur,30033,Resident,3,7/14/2010,7/14/2013
541,LEASE#mt-7322,5 Susan Place,Augusta,30919,Resident,2,5/12/2013,5/12/2015
542,LEASE#ao-7617,95 Garrison Court,Los Angeles,90076,Resident,2,3/8/2015,3/8/2017
543,LEASE#sb-7056,390 Derek Court,Redwood City,94064,Resident,1,7/8/2015,7/8/2016
544,LEASE#ha-2295,04 Charing Cross Trail,Los Angeles,90060,Resident,1,5/24/2010,5/24/2011
545,LEASE#ug-7236,5 Raven Road,Woburn,1813,Resident,1,1/1/2019,1/1/2020
546,LEASE#ux-0849,6 Redwing Place,San Jose,95113,Resident,3,2/3/2016,2/3/2019
547,LEASE#fu-4680,020 Linden Parkway,Pasadena,91199,Resident,1,12/22/2014,12/22/2015
548,LEASE#is-7107,448 East Road,Waltham,2453,Resident,2,2/7/2018,2/7/2020
549,LEASE#nm-3670,0015 Nelson Parkway,Santa Ana,92725,Resident,1,7/17/2013,7/17/2014
550,LEASE#ah-9263,4030 Superior Circle,Savannah,31410,Resident,3,3/4/2011,3/4/2014
551,LEASE#rh-3396,3 Fremont Circle,Pasadena,91125,Resident,1,11/22/2015,11/22/2016
552,LEASE#af-4451,82301 Warrior Road,Escondido,92030,Resident,1,1/31/2012,1/31/2013
553,LEASE#si-5792,8966 Norway Maple Street,Savannah,31405,Resident,2,3/9/2011,3/9/2013
554,LEASE#gv-5728,75973 Nelson Lane,Santa Barbara,93111,Resident,3,5/21/2013,5/21/2016
555,LEASE#je-4937,2485 Harper Center,Sacramento,94273,Resident,2,5/16/2020,5/16/2022
556,LEASE#js-2251,28635 Muir Trail,Stockton,95205,Resident,3,1/30/2015,1/30/2018
557,LEASE#ru-0790,39 7th Trail,Cambridge,2142,Resident,3,11/20/2018,11/20/2021
558,LEASE#gv-4586,77 Lakewood Parkway,Augusta,30919,Resident,2,8/30/2017,8/30/2019
559,LEASE#bd-8470,453 2nd Circle,Duluth,30096,Resident,1,6/22/2010,6/22/2011
560,LEASE#mn-2700,5 Westport Street,San Jose,95150,Resident,2,10/4/2018,10/4/2020
561,LEASE#xk-8690,3 7th Road,Anaheim,92812,Resident,1,10/29/2015,10/29/2016
562,LEASE#ev-7057,757 Dryden Point,Hayward,94544,Resident,2,10/16/2020,10/16/2022
563,LEASE#er-6785,643 Burrows Parkway,San Francisco,94154,Resident,1,2/5/2017,2/5/2018
564,LEASE#td-1661,8583 Nobel Alley,San Jose,95123,Resident,2,1/1/2013,1/1/2015
565,LEASE#mn-4163,6 Forest Dale Lane,Sacramento,95813,Resident,1,8/2/2015,8/2/2016
566,LEASE#pw-3001,7461 Corscot Park,Inglewood,90398,Resident,1,12/23/2014,12/23/2015
567,LEASE#dy-0027,0358 Eagle Crest Avenue,Sacramento,95833,Resident,1,9/26/2015,9/26/2016
568,LEASE#pq-9193,71 Village Green Center,Sacramento,95818,Resident,3,9/27/2020,9/27/2023
569,LEASE#vl-5483,900 Sachtjen Street,Boston,2119,Resident,3,11/29/2018,11/29/2021
570,LEASE#sv-9555,0 La Follette Place,Berkeley,94705,Resident,3,9/26/2013,9/26/2016
571,LEASE#lo-9217,319 Canary Road,Sacramento,94291,Resident,1,12/20/2020,12/20/2021
572,LEASE#kl-0389,4 Sheridan Hill,San Diego,92110,Resident,2,5/17/2020,5/17/2022
573,LEASE#hi-4981,123 Spohn Hill,Sacramento,95865,Resident,3,5/31/2019,5/31/2022
574,LEASE#et-2439,750 Macpherson Street,San Francisco,94154,Resident,2,5/24/2012,5/24/2014
575,LEASE#ob-8085,64 Victoria Alley,Whittier,90610,Resident,2,4/4/2020,4/4/2022
576,LEASE#uu-6010,1761 North Center,San Bernardino,92415,Resident,3,2/1/2017,2/1/2020
577,LEASE#yw-9420,43 Cordelia Court,San Diego,92132,Resident,3,8/24/2010,8/24/2013
578,LEASE#rr-8569,25247 Bonner Lane,San Jose,95108,Resident,1,4/24/2012,4/24/2013
579,LEASE#ex-7309,4147 Coleman Avenue,San Bernardino,92424,Resident,2,4/17/2017,4/17/2019
580,LEASE#xv-0043,12662 Forest Terrace,Van Nuys,91499,Resident,3,1/8/2018,1/8/2021
581,LEASE#th-3215,988 Knutson Way,San Jose,95118,Resident,3,9/12/2016,9/12/2019
582,LEASE#kr-6179,322 Carpenter Street,San Diego,92186,Resident,2,9/23/2019,9/23/2021
583,LEASE#zy-9079,697 Morrow Place,Irvine,92717,Resident,3,6/27/2017,6/27/2020
584,LEASE#je-6415,98 Oneill Drive,Fresno,93726,Resident,1,10/7/2016,10/7/2017
585,LEASE#zx-4328,1 Red Cloud Lane,Stockton,95210,Resident,2,8/7/2012,8/7/2014
586,LEASE#vz-1465,3063 Oak Way,Pasadena,91125,Resident,2,10/16/2012,10/16/2014
587,LEASE#hl-7294,7559 Thierer Trail,Mountain View,94042,Resident,2,9/16/2013,9/16/2015
588,LEASE#hu-8362,29 Center Lane,Los Angeles,90071,Resident,2,4/12/2016,4/12/2018
589,LEASE#zk-0507,512 Colorado Lane,San Jose,95150,Resident,3,11/26/2015,11/26/2018
590,LEASE#dl-1418,0 Bartelt Center,Savannah,31416,Resident,3,6/18/2018,6/18/2021
591,LEASE#bc-6674,9 Pearson Pass,North Hollywood,91616,Resident,3,12/5/2017,12/5/2020
592,LEASE#he-2594,85358 Gale Point,Augusta,30919,Resident,3,7/8/2016,7/8/2019
593,LEASE#gw-9282,01388 Mcguire Center,Berkeley,94712,Resident,3,11/5/2014,11/5/2017
594,LEASE#lz-6815,227 Pond Road,Bakersfield,93305,Resident,1,8/16/2010,8/16/2011
595,LEASE#kc-3524,419 Duke Hill,Boston,2119,Resident,1,3/30/2012,3/30/2013
596,LEASE#so-1240,5 Warner Trail,Atlanta,30323,Resident,2,6/24/2012,6/24/2014
597,LEASE#mo-1839,32950 Carey Parkway,Sacramento,94230,Resident,3,1/1/2017,1/1/2020
598,LEASE#vp-4073,64 Knutson Plaza,Los Angeles,90025,Resident,1,8/5/2019,8/5/2020
599,LEASE#zi-0980,22884 Grasskamp Crossing,Petaluma,94975,Resident,1,6/19/2020,6/19/2021
600,LEASE#oy-8064,298 Warrior Park,New Bedford,2745,Resident,2,10/9/2018,10/9/2020
601,LEASE#cr-5585,83 Hooker Street,North Hollywood,91606,Resident,1,2/14/2013,2/14/2014
602,LEASE#qz-1547,218 Nancy Way,Oceanside,92056,Resident,1,7/15/2012,7/15/2013
603,LEASE#dg-2850,2 Holmberg Point,Columbus,31998,Resident,3,2/19/2018,2/19/2021
604,LEASE#lf-5392,7641 Myrtle Trail,Orange,92862,Resident,1,8/15/2013,8/15/2014
605,LEASE#gv-4494,21 Hintze Court,Atlanta,31119,Resident,1,8/31/2018,8/31/2019
